time,num_bacteria,initial_num_phage,initial_num_antibiotic,mean_resistance
5,5,4,4,0.4806784371636466
6,5,4,4,0.4806784371636466
7,5,4,4,0.4806784371636466
8,5,4,4,0.4806784371636466
9,5,4,4,0.4806784371636466
10,5,4,4,0.4806784371636466
11,5,4,4,0.4806784371636466
12,5,4,4,0.4806784371636466
13,5,4,4,0.4806784371636466
14,5,4,4,0.4806784371636466
15,4,4,4,0.42439177829519736
16,4,4,4,0.42439177829519736
17,4,4,4,0.42439177829519736
18,4,4,4,0.42439177829519736
19,3,4,4,0.3455876330681771
20,3,4,4,0.5117096842464771
0,5,4,5,0.20435467309926042
1,5,4,5,0.3056151732514939
2,5,4,5,0.3056151732514939
3,5,4,5,0.3056151732514939
4,5,4,5,0.3056151732514939
5,5,4,5,0.37347665106129685
6,5,4,5,0.37347665106129685
7,5,4,5,0.4168392696755768
8,5,4,5,0.42321008839353924
9,5,4,5,0.4491372759963837
10,5,4,5,0.4491372759963837
11,5,4,5,0.4491372759963837
12,5,4,5,0.4491372759963837
13,5,4,5,0.4491372759963837
14,5,4,5,0.4491372759963837
15,5,4,5,0.4486564332991991
16,5,4,5,0.4486564332991991
17,5,4,5,0.4486564332991991
18,5,4,5,0.3891746924853013
19,5,4,5,0.44903505464177335
20,5,4,5,0.44903505464177335
0,5,5,1,0.5808641404873853
1,5,5,1,0.5808641404873853
2,4,5,1,0.2330798814875027
3,4,5,1,0.47748024718539944
4,4,5,1,0.47748024718539944
5,4,5,1,0.47748024718539944
6,4,5,1,0.47748024718539944
7,4,5,1,0.47748024718539944
8,4,5,1,0.47748024718539944
9,4,5,1,0.47748024718539944
10,4,5,1,0.47748024718539944
11,4,5,1,0.5581770533404792
12,4,5,1,0.5581770533404792
13,4,5,1,0.504362859481763
14,4,5,1,0.504362859481763
15,4,5,1,0.504362859481763
16,4,5,1,0.504362859481763
17,4,5,1,0.5668660626866798
18,4,5,1,0.6569703334499326
19,4,5,1,0.6569703334499326
20,4,5,1,0.5830518965748924
0,5,5,2,0.41835085539917366
1,4,5,2,0.3227999202271792
2,4,5,2,0.4525988189169666
3,4,5,2,0.4525988189169666
4,4,5,2,0.4525988189169666
5,4,5,2,0.4525988189169666
6,4,5,2,0.4525988189169666
7,4,5,2,0.4525988189169666
8,4,5,2,0.4525988189169666
9,4,5,2,0.40550616382834764
10,4,5,2,0.40550616382834764
11,4,5,2,0.32259181688792826
12,4,5,2,0.32259181688792826
13,4,5,2,0.32259181688792826
14,4,5,2,0.32259181688792826
15,4,5,2,0.32259181688792826
16,4,5,2,0.32259181688792826
17,4,5,2,0.32259181688792826
18,4,5,2,0.32259181688792826
19,4,5,2,0.32259181688792826
20,4,5,2,0.2576083875309416
0,5,5,3,0.6341571740301941
1,5,5,3,0.6341571740301941
2,5,5,3,0.6341571740301941
3,5,5,3,0.6341571740301941
4,5,5,3,0.7980934318399198
5,4,5,3,0.5206806655866558
6,4,5,3,0.5814267532794541
7,3,5,3,0.465139299689993
8,3,5,3,0.6942408874488745
9,3,5,3,0.6942408874488745
10,3,5,3,0.6942408874488745
11,3,5,3,0.6942408874488745
12,3,5,3,0.6942408874488745
13,3,5,3,0.6942408874488745
14,3,5,3,0.6942408874488745
15,3,5,3,0.6942408874488745
16,3,5,3,0.6942408874488745
17,3,5,3,0.6942408874488745
18,3,5,3,0.6143004392383656
19,3,5,3,0.6143004392383656
20,2,5,3,0.472981252969818
0,5,5,4,0.39664505629802954
1,4,5,4,0.24236532964251223
2,4,5,4,0.4440427753181534
3,4,5,4,0.4440427753181534
4,4,5,4,0.4440427753181534
5,4,5,4,0.4440427753181534
6,4,5,4,0.4440427753181534
7,4,5,4,0.4440427753181534
8,4,5,4,0.4440427753181534
9,4,5,4,0.4440427753181534
10,4,5,4,0.3569876293172734
11,4,5,4,0.3569876293172734
12,4,5,4,0.3569876293172734
13,4,5,4,0.3569876293172734
14,4,5,4,0.3569876293172734
15,4,5,4,0.3569876293172734
16,4,5,4,0.3569876293172734
17,4,5,4,0.3569876293172734
18,4,5,4,0.3569876293172734
19,4,5,4,0.21189085094350385
20,4,5,4,0.21189085094350385
0,5,5,5,0.6143125016938493
1,5,5,5,0.6203458949804693
2,5,5,5,0.6570460816281418
3,5,5,5,0.6570460816281418
4,5,5,5,0.6570460816281418
5,5,5,5,0.6570460816281418
6,5,5,5,0.6570460816281418
7,5,5,5,0.6570460816281418
8,5,5,5,0.6570460816281418
9,5,5,5,0.6570460816281418
10,5,5,5,0.6570460816281418
11,5,5,5,0.6570460816281418
12,4,5,5,0.6479890584877301
13,4,5,5,0.6479890584877301
14,4,5,5,0.6479890584877301
15,4,5,5,0.6526403500631113
16,4,5,5,0.6526403500631113
17,4,5,5,0.6526403500631113
18,4,5,5,0.6526403500631113
19,4,5,5,0.6526403500631113
20,4,5,5,0.6526403500631113
